client_id,canonical_name,recorded_name,bucket,expected_alert,expected_tier,name_noise,pan_present,reason,linked_watchlist_id
C1335,Kavya Deshmukh,Kavya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1142,Haribhai Patel,Mr. Haribhai Patel,D_TRUE_PEP,1,EDD,honorific,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126414422
C2564,Sneha Mehta,Sneha Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1974,Kaveri Textiles India Pvt Ltd,Kaveri Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2263,Kavya Rao,Kavya Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2656,Konark Holdings Pvt Ltd,Konark Holdings Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1179,Rajesh Verma,Smt. Dr. Rajesh Verma,D_TRUE_PEP,1,EDD,honorific+honorific,0,"Sitting MP (Lok Jan Shakti Party (Ram Vilas)) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126451416
C2326,Chandra Ventures LLP,Chandra Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2645,Vindhya Chemicals Ltd,Vindhya Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1827,Sundara Industries Ltd,Sundara Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1063,Ravi Kiran Aggarwal,Ravi Kiran Aggarwal,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-2fc7d4ea12c375fabbba457ff4b57fade65a4ee3
C2449,Sanjay Joshi,Sanjay Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2050,Rahul Bhattacharya,Rahul Bhattacharya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1261,Rohan Malhotra,Rohan Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1847,Bhaskar Holdings LLP,Bhaskar Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2654,Anantara Textiles LLP,Anantara Textiles LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1593,Rahul Rao,Rahul Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1892,Meera Chatterjee,Meera Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2614,Manav Chauhan,Manav Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1663,Kavya Sengupta,Kavya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2491,Shreya Vaidya,Shreya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2568,Satpura Chemicals India Pvt Ltd,Satpura Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2667,Priya Iyer,Priya Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1485,Chandra Holdings India Pvt Ltd,Chandra Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2930,Divya Deshmukh,Divya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1488,Aman Bhattacharya,Aman Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1290,Tanvi Ghosh,Tanvi Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2952,Nisha Ghosh,Nisha Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2893,Pooja Saxena,Pooja Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1669,Kunal Menon,Kunal Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2219,Priya Vaidya,Priya Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1322,Anjali Rao,Anjali Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1955,Nisha Nair,Nisha Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1649,Nisha Bhattacharya,Nisha Bhattacharya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2966,Sneha Malhotra,Sneha Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1283,Zoya Rao,Zoya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1111,Shri Prasanta Chatterjee,Shri Prasanta Chatterjee,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2305,Sundara Exports LLP,Sundara Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1106,Mr. Susanta Kumar Jana,Mr. Susanta Kuumar Jana,B_FP_PAN_MISMATCH,0,NONE,typo,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-87c30e1d59feffd204f6f7652aad5025a705a904
C2256,Arjun Rao,Arjun Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1642,Varun Bose,Varun Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2467,Zenith Exports Pvt Ltd,Zenith Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2059,Isha Bose,Isha Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1176,"Jhala, Shri Kesridevsinh","Mr. Jhala, Shri Kesridevsinh",D_TRUE_PEP,1,EDD,honorific,0,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q120730253
C1397,Tanvi Chauhan,Tanvi Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1021,Jitendra Bisay,Jitendra Bisay,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-581ea27446106f26af0d28948cdbd3ce35acf4e6
C1341,Rohan Mehta,Rohan Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2640,Neha Sengupta,Neha Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1986,Harsh Vaidya,Harsh Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1631,Priya Sengupta,Priya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1625,Bhaskar Enterprises Pvt Ltd,Bhaskar Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1896,Harsh Vaidya,Harsh Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2578,Tanvi Sethi,Tanvi Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2833,Zenith Textiles LLP,Zenith Textiles LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2375,Meera Kulkarni,Meera Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2908,Nisha Vaidya,Nisha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1673,Karan Nair,Karan Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1185,Dr Savita Shivaji Kalge,Dr Savita Shivaji Kalge,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-b686314f1833547d7a8ca7b5dfb85dfe74c773ff
C2408,Arjun Rao,Arjun Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2992,Anantara Ventures LLP,Anantara Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2571,Isha Menon,Isha Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1456,Priya Menon,Priya Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1546,Aman Deshmukh,Aman Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2134,Anjali Mehta,Anjali Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2906,Vindhya Textiles Pvt Ltd,Vindhya Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1803,Bhaskar Holdings Ltd,Bhaskar Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1526,Imran Trivedi,Imran Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1477,Swati Iyer,Swati Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2093,Rehan Chauhan,Rehan Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2643,Vindhya Logistics LLP,Vindhya Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2805,Aravali Logistics Ltd,Aravali Logistics Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2868,Siddharth Reddy,Siddharth Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1751,Pooja Pillai,Pooja Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2017,Aravali Capital Ltd,Aravali Capital Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1809,Vindhya Enterprises India Pvt Ltd,Vindhya Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2203,Rohan Iyer,Rohan Iyer,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2797,Vindhya Holdings Ltd,Vindhya Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2441,Karan Ghosh,Karan Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2799,Manav Sethi,Manav Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2901,Vikram Ghosh,Vikram Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2826,Anjali Rao,Anjali Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1216,Masood Ilyas,Masood Ilyas,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Masood Ilyas'. Single-token / common-name aliases must never trigger alone.,
C1964,Priya Reddy,Priya Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1889,Nilgiri Holdings LLP,Nilgiri Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1500,Sundara Enterprises India Pvt Ltd,Sundara Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1718,Meridian Infra Pvt Ltd,Meridian Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1144,Akshay Yadav,"yadav, akshay",D_TRUE_PEP,1,EDD,reorder+case,1,"Sitting MP (Samajwadi Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q16902075
C2869,Priya Sethi,Priya Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1764,Preeti Reddy,Preeti Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1137,Ms. Prem Lata,Ms. Prem Lata,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1574,Anantara Logistics Pvt Ltd,Anantara Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1619,Tanvi Mehta,Tanvi Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2001,Vindhya Ventures India Pvt Ltd,Vindhya Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2035,Sneha Saxena,Sneha Saxena,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2879,Satpura Industries India Pvt Ltd,Satpura Industries India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2914,Pooja Saxena,Pooja Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2675,Kavya Saxena,Kavya Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2254,Shreya Nair,Shreya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1851,Meera Chauhan,Meera Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2510,Kaveri Logistics India Pvt Ltd,Kaveri Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1977,Swati Chauhan,Swati Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1244,Habibullah Malik,Habibullah Malik,G_TRUE_UAPA,1,CRITICAL,none,1,Full-name match to a UAPA 4th-schedule designated individual (canonical: Habibullah Malik),NK-fiYunFS6xHYnk7yMbY4itF
C1872,Deepak Ghosh,Deepak Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2098,Manav Sethi,Manav Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2705,Gaurav Rao,Gaurav Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2151,Isha Bhattacharya,Isha Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2181,Isha Chauhan,Isha Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1057,MANSHA ABDULLAH,MANSHA ABDULLAH,B_FP_PAN_MISMATCH,0,NONE,case,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-05eea10c0573b477d9b6bb60afa68f1ff4cf5f41
C2041,Divya Menon,Divya Menon,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1201,Shri Venod Sharma,SHRI VENOD SHARMA,E_TRUE_RCA,1,EDD_LITE,case,1,Relative/close associate of a PEP (Sabha family graph),Q16934196
C1061,Krishna Nandan Prasad,Krishna Nandan Prasad,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-f46591636d496c4e07643d7cbd16609953bb263a
C1449,Sanjay Joshi,Sanjay Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2234,Anantara Textiles India Pvt Ltd,Anantara Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1518,Sundara Textiles Pvt Ltd,Sundara Textiles Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1331,Varun Reddy,Varun Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1856,Farah Ghosh,Farah Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1720,Siddharth Bhattacharya,Siddharth Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2186,Aravali Textiles Pvt Ltd,Aravali Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2732,Imran Ghosh,Imran Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2811,Vindhya Textiles India Pvt Ltd,Vindhya Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1884,Vindhya Enterprises LLP,Vindhya Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1375,Rahul Bhardwaj,Rahul Bhardwaj,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1457,Meera Reddy,Meera Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2780,Tanvi Nair,Tanvi Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2549,Ritu Vaidya,Ritu Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2961,Meera Kulkarni,Meera Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1528,Varun Rao,Varun Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2385,Sneha Bhatt,Sneha Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1075,Atul Chandrakant Kirloskar,Atul Chandrakant Kirloskar,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-07894687759fb6559979e3f3bddbf5def350c33a
C1772,Satpura Enterprises Pvt Ltd,Satpura Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2652,Karan Trivedi,Karan Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1471,Konark Exports Ltd,Konark Exports Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2528,Sanjay Bose,Sanjay Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1481,Kavya Saxena,Kavya Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2223,Konark Logistics Ltd,Konark Logistics Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1957,Karan Menon,Karan Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2178,Siddharth Kulkarni,Siddharth Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1702,Bhaskar Enterprises India Pvt Ltd,Bhaskar Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1329,Sanjay Rao,Sanjay Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1906,Ananya Bose,Ananya Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1079,NICOLE JUNEJA,NICOLE JUNEJA,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-5958a385e6f846ff2c1a2e68a14d81fd3062d5c5
C1882,Bhaskar Ventures Pvt Ltd,Bhaskar Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2009,Bhaskar Exports Pvt Ltd,Bhaskar Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1729,Swati Joshi,Swati Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2280,Swati Vaidya,Swati Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1352,Aditya Bose,Aditya Bose,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1374,Isha Trivedi,Isha Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2245,Imran Pillai,Imran Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1805,Nilgiri Industries LLP,Nilgiri Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2746,Nisha Mehta,Nisha Mehta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2193,Gaurav Ghosh,Gaurav Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1857,Bhaskar Enterprises LLP,Bhaskar Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2686,Neha Reddy,Neha Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2252,Sanjay Vaidya,Sanjay Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1651,Kunal Chatterjee,Kunal Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1845,Gaurav Nair,Gaurav Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2577,Deepak Reddy,Deepak Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1113,ANITA.,ANITA.,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1387,Neha Bhardwaj,Neha Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2647,Preeti Nair,Preeti Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1735,Vindhya Chemicals Pvt Ltd,Vindhya Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2958,Zoya Bose,Zoya Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1989,Isha Deshmukh,Isha Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1537,Aditya Chatterjee,Aditya Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1023,Anup Karwa,Anup Karwa,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-9c16067e5a6cd1d947d138b4b10bd000258fd81d
C1965,Sneha Rao,Sneha Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2550,Zenith Holdings India Pvt Ltd,Zenith Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1325,Priya Ghosh,Priya Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1147,"केवट, श्री महेश","केवट, श्री महेश",D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",in-sansad-rs-2704
C2877,Varun Bhardwaj,Varun Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1043,Shine India Agro Industries Limited,Shine India Agro Industries Limited,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment (corporate),in-nse-deb-55be5553dcd701d6e251888e6d9deff26ab3efc6
C2531,Swati Joshi,Swati Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2852,Swati Rao,Swati Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2739,Kavya Deshmukh,Kavya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2497,Harsh Trivedi,Harsh Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2824,Konark Logistics Pvt Ltd,Konark Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1626,Priya Sethi,Priya Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2068,Deepak Deshmukh,Deepak Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1759,Swati Mehta,Swati Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1903,Nilgiri Ventures Ltd,Nilgiri Ventures Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1525,Vikram Bhatt,Vikram Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2090,Nisha Sethi,Nisha Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1829,Arjun Ghosh,Arjun Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2682,Nilgiri Holdings Ltd,Nilgiri Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2379,Satpura Logistics Ltd,Satpura Logistics Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2008,Anjali Kulkarni,Anjali Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1746,Sanjay Reddy,Sanjay Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1135,Parimal Ghosh,Shri Parimal Ghosh,C_FP_PEP_COLLISION,0,NONE,honorific,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2394,Kaveri Logistics India Pvt Ltd,Kaveri Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2526,Konark Industries LLP,Konark Industries LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1262,Farah Ghosh,Farah Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1571,Bhaskar Infra Pvt Ltd,Bhaskar Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2106,Nilgiri Infra India Pvt Ltd,Nilgiri Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2583,Kunal Sengupta,Kunal Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1912,Pooja Bose,Pooja Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1927,Zoya Ghosh,Zoya Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1933,Rehan Menon,Rehan Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2430,Aman Joshi,Aman Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2638,Nikhil Iyer,Nikhil Iyer,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1065,Ms. Sarika Chawla,Ms. Sarika Chawla,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-9f6c58754ba063d731198d0967a0b9d64f25b799
C2266,Vikram Iyer,Vikram Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2125,Aditya Rao,Aditya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1274,Nilgiri Industries LLP,Nilgiri Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1196,Shri Rameshwar Dayal,"DAYAL, SHRI RAMESHWAR",E_TRUE_RCA,1,EDD_LITE,reorder+case,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-7e79288fd218a7f9a54050f24f4b1f5f524b4f03
C1209,Khalid Walid,Khalid Walid,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Khalid Walid'. Single-token / common-name aliases must never trigger alone.,
C1590,Isha Bose,Isha Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1183,Shrimati Urmila Singh,Shri Shrimati Urmila Singh,E_TRUE_RCA,1,EDD_LITE,honorific,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-f303ba0aaf009b256782cfbcd0f4b2e790c9edc8
C1703,Satpura Enterprises Ltd,Satpura Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1474,Gaurav Joshi,Gaurav Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2742,Satpura Industries LLP,Satpura Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2766,Vikram Chatterjee,Vikram Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2428,Nisha Malhotra,Nisha Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1745,Vindhya Textiles Pvt Ltd,Vindhya Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2069,Meera Bhatt,Meera Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2591,Nilgiri Industries Pvt Ltd,Nilgiri Industries Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2359,Kavya Deshmukh,Kavya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1207,Muhandis Joshi,Muhandis Joshi,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Muhandis'. Single-token / common-name aliases must never trigger alone.,
C2335,Gaurav Bhatt,Gaurav Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2210,Chandra Logistics LLP,Chandra Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1969,Sundara Ventures India Pvt Ltd,Sundara Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1730,Satpura Ventures Ltd,Satpura Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2792,Pooja Bose,Pooja Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1573,Chandra Holdings Ltd,Chandra Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2288,Aditya Menon,Aditya Menon,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1575,Siddharth Malhotra,Siddharth Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1024,: Ms. Rajnandani Jalkhediya),: Ms. Rajnandani Jalkhediya),A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-ba338a14f30b735748fd1b7e18a9437e7ed6b4a1
C2601,Anjali Bhardwaj,Anjali Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1761,Sanjay Chatterjee,Sanjay Chatterjee,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1289,Zoya Menon,Zoya Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1880,Gaurav Chauhan,Gaurav Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
