client_id,client_name,client_type,pan,country,sector,branch,onboarding_date,exposure_inr,last_kyc_refresh
C1268,Bhaskar Chemicals Pvt Ltd,Corporate,,IN,Agri,Bengaluru,2019-10-20,15533564,2020-09-05
C2777,Rohan Bhardwaj,Individual,,IN,IT Services,Chennai,2020-01-09,11189480,2021-01-25
C2433,Tanvi Bhattacharya,Individual,QPDPB0016T,IN,Commodities,Bengaluru,2023-03-26,20708829,2025-11-24
C1066,Sushma Nagendra Dubey,Individual,QUJPD0711U,IN,Gems & Jewellery,Hyderabad,2023-09-12,533832,2025-11-21
C2707,Kavya Bhatt,Individual,ZUHPB5015I,IN,Gems & Jewellery,Delhi,2020-04-06,5579874,2021-03-30
C1451,Harsh Reddy,Individual,TYNPR0273Z,IN,NBFC,Hyderabad,2020-04-26,1814340,2022-01-01
C2875,Farah Menon,Individual,IEGPM3059A,IN,Import/Export,Ahmedabad,2023-09-18,32876371,2024-06-15
C1771,Satpura Textiles LLP,Corporate,,IN,Import/Export,Bengaluru,2020-12-18,3996936,2022-03-24
C2807,Sundara Capital LLP,Corporate,YPICS8677Q,IN,Agri,Ahmedabad,2021-12-09,8068179,2023-03-13
C2537,Nisha Trivedi,Individual,OZGPT0230P,IN,Financial Services,Kolkata,2024-09-14,2044432,2026-12-18
C1754,Zenith Logistics India Pvt Ltd,Corporate,,IN,Real Estate,Hyderabad,2023-04-05,711712,2023-11-02
C1335,Kavya Deshmukh,Individual,VHLPD0694Y,IN,Infrastructure,Delhi,2022-01-13,190228,2022-09-02
C1142,Mr. Haribhai Patel,Individual,NEZPP8935U,IN,Import/Export,Pune,2020-01-30,2528416,2021-01-12
C2564,Sneha Mehta,Individual,DOLPM3469W,IN,Gems & Jewellery,Delhi,2024-03-23,532264,2025-02-03
C1974,Kaveri Textiles India Pvt Ltd,Corporate,NQTCK5032A,IN,Agri,Mumbai,2024-10-04,568023,2025-07-24
C2263,Kavya Rao,Individual,,IN,Commodities,Pune,2024-09-27,17056970,2025-08-07
C2656,Konark Holdings Pvt Ltd,Corporate,,IN,Import/Export,Delhi,2022-09-20,4888136,2025-07-15
C1179,Smt. Dr. Rajesh Verma,Individual,,IN,NBFC,Hyderabad,2021-05-12,5655749,2022-04-16
C2326,Chandra Ventures LLP,Corporate,ZVPCC0564S,IN,Commodities,Hyderabad,2020-11-02,8652326,2022-12-08
C2645,Vindhya Chemicals Ltd,Corporate,ABUCV9736T,IN,IT Services,Kolkata,2022-11-19,1365179,2025-01-05
C1827,Sundara Industries Ltd,Corporate,FYMCS8236B,IN,Real Estate,Kolkata,2020-11-03,6408656,2023-11-04
C1063,Ravi Kiran Aggarwal,Individual,,IN,Pharma,Chennai,2023-03-21,2985309,2025-01-08
C2449,Sanjay Joshi,Individual,YKNPJ6606U,IN,Financial Services,Chennai,2025-01-23,40464,2026-12-05
C2050,Rahul Bhattacharya,Individual,,IN,Gems & Jewellery,Bengaluru,2019-06-27,10614645,2021-05-11
C1261,Rohan Malhotra,Individual,CSGPM0465M,IN,Commodities,Pune,2019-08-11,3944025,2021-08-04
C1847,Bhaskar Holdings LLP,Corporate,CWWCB4283T,IN,Agri,Chennai,2023-09-12,4709496,2026-08-16
C2654,Anantara Textiles LLP,Corporate,CRMCA2787U,IN,Commodities,Hyderabad,2021-02-11,1084217,2023-10-17
C1593,Rahul Rao,Individual,AHFPR9403C,IN,Agri,Ahmedabad,2020-11-04,688369,2023-01-03
C1892,Meera Chatterjee,Individual,LOEPC7819S,IN,NBFC,Kolkata,2025-03-29,4233329,2025-10-26
C2614,Manav Chauhan,Individual,ELYPC0146W,IN,Import/Export,Delhi,2019-11-02,3205386,2021-07-14
C1663,Kavya Sengupta,Individual,FZZPS2325D,IN,NBFC,Ahmedabad,2020-08-21,4445200,2023-07-18
C2491,Shreya Vaidya,Individual,FDIPV5806E,IN,Import/Export,Bengaluru,2020-12-12,3373515,2022-07-10
C2568,Satpura Chemicals India Pvt Ltd,Corporate,BHICS7443S,IN,Financial Services,Chennai,2023-06-13,11597002,2024-08-25
C2667,Priya Iyer,Individual,LWQPI9867M,IN,Financial Services,Bengaluru,2022-04-11,1647706,2024-04-27
C1485,Chandra Holdings India Pvt Ltd,Corporate,WXOCC1237B,IN,Import/Export,Chennai,2019-12-27,2305887,2021-08-17
C2930,Divya Deshmukh,Individual,RBVPD8189B,IN,Agri,Hyderabad,2024-11-02,15425792,2027-10-16
C1488,Aman Bhattacharya,Individual,KPNPB6795X,IN,Infrastructure,Bengaluru,2021-03-01,268846,2023-07-15
C1290,Tanvi Ghosh,Individual,SIWPG4626Y,IN,Pharma,Ahmedabad,2019-06-27,1531280,2020-05-14
C2952,Nisha Ghosh,Individual,FCFPG1409O,IN,Agri,Delhi,2019-09-23,1460258,2022-01-05
C2893,Pooja Saxena,Individual,DAKPS5949Y,IN,Gems & Jewellery,Delhi,2021-07-22,2213338,2024-04-17
C1669,Kunal Menon,Individual,FBJPM3262U,IN,Pharma,Pune,2019-03-03,815831,2020-06-07
C2219,Priya Vaidya,Individual,,IN,NBFC,Bengaluru,2023-10-05,1300246,2026-04-27
C1322,Anjali Rao,Individual,DRPPR6821C,IN,Pharma,Mumbai,2023-09-05,3812645,2026-08-28
C1955,Nisha Nair,Individual,TNGPN2680O,IN,Infrastructure,Delhi,2021-04-26,1331173,2023-05-19
C1649,Nisha Bhattacharya,Individual,,IN,Pharma,Hyderabad,2022-07-03,721294,2024-11-25
C2966,Sneha Malhotra,Individual,KMOPM7021B,IN,Infrastructure,Mumbai,2021-12-24,249995,2023-04-27
C1283,Zoya Rao,Individual,FDQPR8653W,IN,Financial Services,Delhi,2023-02-23,17554757,2024-12-07
C1111,Shri Prasanta Chatterjee,Individual,UCZPC0270H,IN,Infrastructure,Hyderabad,2024-06-22,394495,2025-10-29
C2305,Sundara Exports LLP,Corporate,CDFCS5393O,IN,Commodities,Kolkata,2023-07-06,3262489,2024-04-15
C1106,Mr. Susanta Kuumar Jana,Individual,IZZPJ1849H,IN,NBFC,Mumbai,2025-03-05,150091,2025-12-31
C2256,Arjun Rao,Individual,OCVPR8663Z,IN,NBFC,Pune,2023-06-30,786795,2024-12-19
C1642,Varun Bose,Individual,XQUPB0936L,IN,Gems & Jewellery,Kolkata,2022-03-03,7268300,2023-04-22
C2467,Zenith Exports Pvt Ltd,Corporate,VCYCZ6598U,IN,Commodities,Pune,2023-01-30,494409,2025-05-24
C2059,Isha Bose,Individual,ZMQPB4811I,IN,Pharma,Pune,2024-09-15,2531438,2026-06-30
C1176,"Mr. Jhala, Shri Kesridevsinh",Individual,,IN,IT Services,Bengaluru,2021-09-09,23085038,2024-03-01
C1397,Tanvi Chauhan,Individual,FZJPC0853N,IN,Agri,Chennai,2025-03-14,16342127,2028-03-01
C1021,Jitendra Bisay,Individual,AFZPB2659A,IN,Commodities,Hyderabad,2022-01-15,992005,2023-09-12
C1341,Rohan Mehta,Individual,WTJPM0391J,IN,Commodities,Kolkata,2021-06-29,2787731,2023-04-06
C2640,Neha Sengupta,Individual,PVWPS0290C,IN,NBFC,Ahmedabad,2023-01-19,954381,2025-04-02
C1986,Harsh Vaidya,Individual,CNMPV4354O,IN,Real Estate,Kolkata,2024-08-09,26096980,2027-01-24
C1631,Priya Sengupta,Individual,HPMPS8597P,IN,Real Estate,Ahmedabad,2024-05-03,11852675,2027-01-02
C1625,Bhaskar Enterprises Pvt Ltd,Corporate,ZRSCB0257F,IN,Real Estate,Chennai,2024-02-15,5570592,2026-10-25
C1896,Harsh Vaidya,Individual,IWIPV2306G,IN,Infrastructure,Ahmedabad,2019-06-03,906329,2022-02-19
C2578,Tanvi Sethi,Individual,POJPS7115W,IN,Pharma,Bengaluru,2023-03-10,4886606,2024-12-21
C2833,Zenith Textiles LLP,Corporate,CQMCZ5421V,IN,Financial Services,Mumbai,2019-01-09,951375,2021-10-13
C2375,Meera Kulkarni,Individual,UXQPK1885F,IN,Gems & Jewellery,Ahmedabad,2022-07-19,12997051,2025-02-28
C2908,Nisha Vaidya,Individual,KVOPV3963P,IN,Commodities,Pune,2023-05-06,10126396,2024-03-04
C1673,Karan Nair,Individual,ITAPN7096W,IN,Commodities,Hyderabad,2022-06-23,2008831,2023-03-24
C1185,Dr Savita Shivaji Kalge,Individual,TSSPK2382P,IN,Financial Services,Hyderabad,2024-07-25,451158,2026-02-01
C2408,Arjun Rao,Individual,QVYPR6299W,IN,Agri,Hyderabad,2023-06-06,1323718,2024-03-02
C2992,Anantara Ventures LLP,Corporate,JGPCA9416L,IN,Financial Services,Ahmedabad,2019-06-08,2894079,2021-09-10
C2571,Isha Menon,Individual,MQFPM5064W,IN,Gems & Jewellery,Chennai,2023-01-14,10115639,2024-08-15
C1456,Priya Menon,Individual,UVWPM8562D,IN,Commodities,Hyderabad,2024-05-11,860036,2027-04-02
C1546,Aman Deshmukh,Individual,MFFPD3959F,IN,NBFC,Ahmedabad,2019-01-16,893617,2019-08-31
C2134,Anjali Mehta,Individual,DXLPM3386Y,IN,IT Services,Pune,2020-02-04,671163,2022-06-25
C2906,Vindhya Textiles Pvt Ltd,Corporate,QEUCV7883L,IN,Gems & Jewellery,Bengaluru,2022-07-06,7931301,2025-04-14
C1803,Bhaskar Holdings Ltd,Corporate,DLLCB1299P,IN,Infrastructure,Bengaluru,2021-11-12,5354673,2023-03-04
C1526,Imran Trivedi,Individual,PTTPT3777B,IN,Real Estate,Delhi,2024-08-18,1433234,2025-09-16
C1477,Swati Iyer,Individual,GAIPI1826L,IN,Agri,Mumbai,2023-08-08,580100,2025-09-28
C2093,Rehan Chauhan,Individual,RERPC9342L,IN,IT Services,Bengaluru,2024-03-23,2228562,2026-05-11
C2643,Vindhya Logistics LLP,Corporate,BKCCV0801N,IN,Commodities,Chennai,2025-07-16,3078349,2028-05-25
C2805,Aravali Logistics Ltd,Corporate,MMOCA3861L,IN,Infrastructure,Hyderabad,2020-06-24,14948630,2022-10-25
C2868,Siddharth Reddy,Individual,CCEPR6784K,IN,Infrastructure,Delhi,2019-05-30,664646,2020-08-28
C1751,Pooja Pillai,Individual,KOVPP2939S,IN,Infrastructure,Chennai,2025-05-06,563480,2026-07-14
C2017,Aravali Capital Ltd,Corporate,,IN,Infrastructure,Ahmedabad,2023-02-10,1193570,2023-10-08
C1809,Vindhya Enterprises India Pvt Ltd,Corporate,,IN,Agri,Bengaluru,2024-11-30,11538162,2027-11-15
C2203,Rohan Iyer,Individual,,IN,Real Estate,Bengaluru,2023-07-06,29360979,2026-01-06
C2797,Vindhya Holdings Ltd,Corporate,WXRCV2573U,IN,NBFC,Bengaluru,2023-06-11,457991,2024-09-30
C2441,Karan Ghosh,Individual,,IN,Pharma,Delhi,2019-04-28,16344556,2021-02-06
C2799,Manav Sethi,Individual,UTJPS1265E,IN,Infrastructure,Delhi,2019-12-31,5502930,2021-10-30
C2901,Vikram Ghosh,Individual,UHQPG8736Q,IN,IT Services,Chennai,2024-02-15,2343032,2027-01-20
C2826,Anjali Rao,Individual,,IN,Agri,Delhi,2023-10-13,1419231,2026-06-26
C1216,Masood Ilyas,Individual,WNNPI7031B,IN,Commodities,Bengaluru,2020-03-29,20426222,2021-05-18
C1964,Priya Reddy,Individual,,IN,Pharma,Bengaluru,2022-09-25,2725746,2023-04-25
C1889,Nilgiri Holdings LLP,Corporate,ACTCN2790N,IN,Real Estate,Hyderabad,2019-07-27,2547176,2021-07-26
C1500,Sundara Enterprises India Pvt Ltd,Corporate,DKBCS1563F,IN,Agri,Delhi,2022-03-07,3505375,2023-08-27
C1718,Meridian Infra Pvt Ltd,Corporate,PVUCM8750G,IN,Commodities,Pune,2019-04-30,1054374,2021-12-09
C1144,"yadav, akshay",Individual,FRTPY9231C,IN,Real Estate,Kolkata,2022-07-01,2039331,2023-10-20
C2869,Priya Sethi,Individual,QTNPS2437M,IN,Gems & Jewellery,Chennai,2023-01-24,1229169,2024-12-15
C1764,Preeti Reddy,Individual,SUIPR2734F,IN,Commodities,Hyderabad,2024-09-22,2914037,2027-02-16
C1137,Ms. Prem Lata,Individual,FNAPL8852U,IN,Financial Services,Bengaluru,2021-10-09,3101174,2023-06-23
C1574,Anantara Logistics Pvt Ltd,Corporate,RYBCA3343N,IN,NBFC,Ahmedabad,2020-08-16,3013540,2021-06-24
C1619,Tanvi Mehta,Individual,XBJPM7572R,IN,Gems & Jewellery,Chennai,2019-07-10,973254,2020-03-16
C2001,Vindhya Ventures India Pvt Ltd,Corporate,DOXCV7874K,IN,Import/Export,Mumbai,2023-07-14,834900,2025-04-04
C2035,Sneha Saxena,Individual,,IN,Gems & Jewellery,Pune,2019-01-07,1540002,2020-05-22
C2879,Satpura Industries India Pvt Ltd,Corporate,PDXCS3782D,IN,Gems & Jewellery,Delhi,2019-06-12,532150,2020-03-10
C2914,Pooja Saxena,Individual,LLHPS9690B,IN,Agri,Kolkata,2021-03-21,506965,2022-11-25
C2675,Kavya Saxena,Individual,KYXPS5540W,IN,Gems & Jewellery,Bengaluru,2023-06-07,26838195,2024-08-03
C2254,Shreya Nair,Individual,AKUPN9594Q,IN,Pharma,Kolkata,2023-06-16,618513,2025-10-22
C1851,Meera Chauhan,Individual,YDLPC9595I,IN,Import/Export,Hyderabad,2022-10-28,41158,2024-01-28
C2510,Kaveri Logistics India Pvt Ltd,Corporate,JSPCK4156N,IN,Commodities,Chennai,2020-09-26,3373784,2023-07-28
C1977,Swati Chauhan,Individual,LSRPC6754X,IN,Real Estate,Ahmedabad,2021-01-30,3238885,2022-05-28
C1244,Habibullah Malik,Individual,FJEPM3704P,IN,Commodities,Pune,2023-05-30,1361169,2024-06-26
C1872,Deepak Ghosh,Individual,HFLPG9799B,IN,Gems & Jewellery,Mumbai,2023-03-13,15768745,2024-05-03
C2098,Manav Sethi,Individual,UVPPS8101A,IN,NBFC,Ahmedabad,2019-02-20,5540966,2021-10-14
C2705,Gaurav Rao,Individual,,IN,Commodities,Chennai,2024-10-23,202763,2025-05-30
C2151,Isha Bhattacharya,Individual,KZQPB8009X,IN,Gems & Jewellery,Ahmedabad,2020-11-16,709262,2022-04-18
C2181,Isha Chauhan,Individual,BTQPC6655R,IN,Infrastructure,Kolkata,2024-01-31,857975,2025-11-13
C1057,MANSHA ABDULLAH,Individual,MYIPA5504Q,IN,Financial Services,Delhi,2019-06-01,1299154,2019-12-31
C2041,Divya Menon,Individual,,IN,Infrastructure,Chennai,2025-07-10,345380,2028-05-17
C1201,SHRI VENOD SHARMA,Individual,FSRPS8014W,IN,Real Estate,Mumbai,2022-04-24,7947399,2024-07-09
C1061,Krishna Nandan Prasad,Individual,XRUPP7759R,IN,Pharma,Bengaluru,2024-09-07,778171,2027-02-14
C1449,Sanjay Joshi,Individual,SLZPJ1208G,IN,NBFC,Bengaluru,2023-12-19,485764,2024-12-09
C2234,Anantara Textiles India Pvt Ltd,Corporate,SJBCA4337I,IN,Agri,Pune,2023-07-30,257716,2024-02-23
C1518,Sundara Textiles Pvt Ltd,Corporate,,IN,NBFC,Pune,2024-12-19,11795477,2025-07-30
C1331,Varun Reddy,Individual,,IN,Infrastructure,Kolkata,2023-10-23,1010693,2025-08-17
C1856,Farah Ghosh,Individual,GVVPG5453B,IN,Infrastructure,Delhi,2024-02-06,5483155,2026-08-11
C1720,Siddharth Bhattacharya,Individual,FYBPB8677C,IN,Real Estate,Delhi,2021-09-29,4949037,2024-08-05
C2186,Aravali Textiles Pvt Ltd,Corporate,WGVCA4669H,IN,Import/Export,Chennai,2019-09-11,1566100,2021-05-21
C2732,Imran Ghosh,Individual,NOOPG0880R,IN,NBFC,Chennai,2025-06-06,5410284,2026-07-16
C2811,Vindhya Textiles India Pvt Ltd,Corporate,OLACV1551R,IN,Agri,Pune,2024-08-17,1914303,2026-12-22
C1884,Vindhya Enterprises LLP,Corporate,HTMCV3743P,IN,Gems & Jewellery,Mumbai,2022-03-17,193186,2024-02-18
C1375,Rahul Bhardwaj,Individual,,IN,Financial Services,Pune,2022-01-11,262808,2023-08-26
C1457,Meera Reddy,Individual,DYXPR0730V,IN,Agri,Hyderabad,2019-10-17,1829532,2021-02-10
C2780,Tanvi Nair,Individual,LOCPN5883O,IN,IT Services,Mumbai,2021-04-30,434162,2023-12-12
C2549,Ritu Vaidya,Individual,,IN,NBFC,Kolkata,2022-09-27,258247,2024-05-11
C2961,Meera Kulkarni,Individual,MUWPK8260T,IN,Financial Services,Hyderabad,2022-07-07,2756499,2023-05-26
C1528,Varun Rao,Individual,ZNHPR6040N,IN,Agri,Kolkata,2020-06-30,1058219,2022-03-02
C2385,Sneha Bhatt,Individual,CFYPB2081U,IN,Gems & Jewellery,Kolkata,2020-05-19,999295,2021-08-04
C1075,Atul Chandrakant Kirloskar,Individual,AVFPK5948T,IN,Gems & Jewellery,Bengaluru,2023-01-28,498948,2024-05-08
C1772,Satpura Enterprises Pvt Ltd,Corporate,PSXCS4481W,IN,Agri,Pune,2020-07-07,1418891,2021-05-27
C2652,Karan Trivedi,Individual,EKYPT5591T,IN,Infrastructure,Mumbai,2024-03-27,25504147,2025-05-04
C1471,Konark Exports Ltd,Corporate,UEDCK8311A,IN,Infrastructure,Pune,2024-01-11,20385253,2025-12-04
C2528,Sanjay Bose,Individual,SYIPB7274B,IN,Import/Export,Delhi,2022-06-06,1873242,2024-04-21
C1481,Kavya Saxena,Individual,LWSPS9609Y,IN,NBFC,Delhi,2024-10-29,343243,2026-10-18
C2223,Konark Logistics Ltd,Corporate,,IN,Agri,Delhi,2021-11-09,1596896,2023-06-21
C1957,Karan Menon,Individual,TTHPM9470D,IN,NBFC,Mumbai,2024-02-10,3582618,2026-10-21
C2178,Siddharth Kulkarni,Individual,HKGPK4926H,IN,Commodities,Mumbai,2019-03-11,11558572,2020-07-07
C1702,Bhaskar Enterprises India Pvt Ltd,Corporate,,IN,Financial Services,Chennai,2019-12-19,10229670,2020-09-04
C1329,Sanjay Rao,Individual,DWGPR7440Q,IN,Real Estate,Delhi,2023-07-28,1370932,2025-04-14
C1906,Ananya Bose,Individual,FIFPB0105I,IN,Pharma,Bengaluru,2021-08-31,1879112,2023-08-08
C1079,NICOLE JUNEJA,Individual,,IN,Commodities,Hyderabad,2019-04-01,8732714,2021-08-20
C1882,Bhaskar Ventures Pvt Ltd,Corporate,BFWCB9492B,IN,Import/Export,Mumbai,2025-02-16,1376320,2025-11-08
C2009,Bhaskar Exports Pvt Ltd,Corporate,BLUCB7565F,IN,Agri,Kolkata,2023-11-21,2980808,2026-07-01
C1729,Swati Joshi,Individual,XSYPJ1963C,IN,Import/Export,Chennai,2021-06-15,14194639,2024-04-24
C2280,Swati Vaidya,Individual,,IN,Pharma,Bengaluru,2023-01-04,1730059,2025-05-17
C1352,Aditya Bose,Individual,,IN,Infrastructure,Bengaluru,2025-05-23,9577026,2027-04-26
C1374,Isha Trivedi,Individual,JROPT5713K,IN,Commodities,Mumbai,2021-01-26,3813075,2021-11-14
C2245,Imran Pillai,Individual,UNYPP4628J,IN,Pharma,Mumbai,2019-10-31,2907570,2021-05-17
C1805,Nilgiri Industries LLP,Corporate,QYSCN4591N,IN,Infrastructure,Chennai,2023-01-31,322442,2025-03-14
C2746,Nisha Mehta,Individual,,IN,Pharma,Pune,2023-02-07,6353315,2025-08-16
C2193,Gaurav Ghosh,Individual,MEHPG6063V,IN,Financial Services,Pune,2022-07-11,3636523,2025-03-04
C1857,Bhaskar Enterprises LLP,Corporate,ZLKCB8279Y,IN,Pharma,Bengaluru,2025-04-02,2235488,2027-10-27
C2686,Neha Reddy,Individual,JUVPR0459E,IN,NBFC,Mumbai,2023-09-11,293185,2024-11-23
C2252,Sanjay Vaidya,Individual,KDXPV1670G,IN,Agri,Kolkata,2020-03-17,1707136,2021-07-23
C1651,Kunal Chatterjee,Individual,TLRPC5334O,IN,Gems & Jewellery,Pune,2021-02-10,88169635,2022-04-05
C1845,Gaurav Nair,Individual,OTJPN3345Z,IN,IT Services,Delhi,2021-09-08,29588273,2023-11-02
C2577,Deepak Reddy,Individual,HUHPR5091F,IN,Real Estate,Bengaluru,2020-02-14,227867,2023-01-26
C1113,ANITA.,Individual,QKJPA6001Q,IN,Infrastructure,Delhi,2023-04-07,896103,2025-06-23
C1387,Neha Bhardwaj,Individual,KVUPB8669G,IN,Commodities,Kolkata,2021-07-17,2537355,2022-11-17
C2647,Preeti Nair,Individual,CEDPN7942F,IN,Gems & Jewellery,Hyderabad,2023-09-28,836446,2024-11-05
C1735,Vindhya Chemicals Pvt Ltd,Corporate,QLACV8058K,IN,Gems & Jewellery,Kolkata,2024-04-16,2214603,2024-12-18
C2958,Zoya Bose,Individual,XSXPB1337Z,IN,Agri,Delhi,2022-03-05,92705,2024-01-21
C1989,Isha Deshmukh,Individual,NRXPD7896K,IN,Agri,Mumbai,2022-03-16,9375573,2024-11-23
C1537,Aditya Chatterjee,Individual,DOLPC5804X,IN,NBFC,Mumbai,2021-07-24,1541378,2024-03-31
C1023,Anup Karwa,Individual,BFNPK5368C,IN,IT Services,Bengaluru,2019-04-25,3714523,2020-08-05
C1965,Sneha Rao,Individual,,IN,Real Estate,Pune,2023-03-09,2000449,2024-12-17
C2550,Zenith Holdings India Pvt Ltd,Corporate,,IN,IT Services,Hyderabad,2019-02-12,765301,2020-06-19
C1325,Priya Ghosh,Individual,XPSPG6030S,IN,Financial Services,Ahmedabad,2022-03-18,7643884,2024-03-15
C1147,"केवट, श्री महेश",Individual,QMTPम1879B,IN,Pharma,Kolkata,2022-03-03,10337570,2023-09-09
C2877,Varun Bhardwaj,Individual,FHPPB8020P,IN,NBFC,Delhi,2023-02-28,7131523,2026-01-31
C1043,Shine India Agro Industries Limited,Corporate,AAOCS8059C,IN,NBFC,Kolkata,2024-12-14,642941,2027-09-10
C2531,Swati Joshi,Individual,VPQPJ0705F,IN,Financial Services,Bengaluru,2023-11-20,92918,2026-08-05
C2852,Swati Rao,Individual,WZHPR7058T,IN,IT Services,Ahmedabad,2024-02-12,21538338,2026-05-15
C2739,Kavya Deshmukh,Individual,UMJPD3489T,IN,Financial Services,Bengaluru,2024-09-16,1822266,2026-01-19
C2497,Harsh Trivedi,Individual,KBLPT7882J,IN,Agri,Mumbai,2021-09-03,7022161,2023-12-18
C2824,Konark Logistics Pvt Ltd,Corporate,LXICK5172W,IN,Financial Services,Bengaluru,2019-10-03,1731966,2021-02-20
C1626,Priya Sethi,Individual,LBQPS6755M,IN,NBFC,Delhi,2019-06-11,8957405,2022-03-09
C2068,Deepak Deshmukh,Individual,YIIPD8054A,IN,Pharma,Delhi,2024-06-19,2307514,2026-01-10
C1759,Swati Mehta,Individual,TOXPM3207H,IN,Infrastructure,Kolkata,2024-10-04,3667804,2026-03-10
C1903,Nilgiri Ventures Ltd,Corporate,,IN,NBFC,Mumbai,2019-04-25,4058097,2020-09-30
C1525,Vikram Bhatt,Individual,,IN,Real Estate,Hyderabad,2022-03-19,18910943,2023-11-14
C2090,Nisha Sethi,Individual,NUVPS8087J,IN,NBFC,Chennai,2021-01-21,5406335,2022-04-03
C1829,Arjun Ghosh,Individual,VQAPG5444W,IN,Agri,Delhi,2021-08-10,1458275,2022-04-30
C2682,Nilgiri Holdings Ltd,Corporate,OFPCN5332O,IN,Financial Services,Hyderabad,2019-11-02,1021500,2021-01-16
C2379,Satpura Logistics Ltd,Corporate,,IN,IT Services,Bengaluru,2021-05-03,9039184,2024-03-03
C2008,Anjali Kulkarni,Individual,EJOPK8598D,IN,NBFC,Bengaluru,2023-08-18,629483,2025-05-18
C1746,Sanjay Reddy,Individual,VWJPR4881I,IN,Agri,Chennai,2024-09-12,3126610,2027-07-04
C1135,Shri Parimal Ghosh,Individual,KHJPG6351W,IN,Pharma,Pune,2025-01-24,4940932,2026-10-26
C2394,Kaveri Logistics India Pvt Ltd,Corporate,WAYCK0767M,IN,Gems & Jewellery,Bengaluru,2025-04-17,269576,2027-01-31
C2526,Konark Industries LLP,Corporate,,IN,NBFC,Kolkata,2023-01-12,4727612,2025-07-04
C1262,Farah Ghosh,Individual,OFXPG5840F,IN,Financial Services,Ahmedabad,2020-03-27,36258225,2022-03-25
C1571,Bhaskar Infra Pvt Ltd,Corporate,HDLCB2181K,IN,Financial Services,Mumbai,2024-10-05,2185766,2026-08-04
C2106,Nilgiri Infra India Pvt Ltd,Corporate,RQPCN0945V,IN,Infrastructure,Hyderabad,2019-04-28,11259433,2020-01-24
C2583,Kunal Sengupta,Individual,BFOPS5486X,IN,Commodities,Kolkata,2024-11-26,1137770,2027-07-31
C1912,Pooja Bose,Individual,KMHPB1181Z,IN,Commodities,Hyderabad,2025-03-16,4041764,2026-05-23
C1927,Zoya Ghosh,Individual,HBSPG0554F,IN,Gems & Jewellery,Pune,2021-09-15,3465384,2023-08-26
C1933,Rehan Menon,Individual,RHNPM0938Q,IN,Gems & Jewellery,Ahmedabad,2023-08-19,2008244,2024-04-03
C2430,Aman Joshi,Individual,NJWPJ7652N,IN,Financial Services,Mumbai,2019-12-22,1043240,2022-05-28
C2638,Nikhil Iyer,Individual,,IN,Commodities,Chennai,2025-03-26,2724961,2027-08-02
C1065,Ms. Sarika Chawla,Individual,XUYPC1730V,IN,Commodities,Chennai,2019-07-07,2945407,2022-05-03
C2266,Vikram Iyer,Individual,YKXPI2520X,IN,Financial Services,Pune,2024-10-24,1846860,2026-05-25
C2125,Aditya Rao,Individual,SJOPR8112H,IN,Agri,Chennai,2019-04-08,5179875,2021-06-15
C1274,Nilgiri Industries LLP,Corporate,GLRCN8974Q,IN,Gems & Jewellery,Delhi,2021-12-15,5484886,2024-05-02
C1196,"DAYAL, SHRI RAMESHWAR",Individual,VEVPD8960P,IN,IT Services,Bengaluru,2021-01-03,1879801,2023-10-27
C1209,Khalid Walid,Individual,LEDPW0894Y,IN,Gems & Jewellery,Bengaluru,2024-11-23,2662295,2027-03-31
C1590,Isha Bose,Individual,HIIPB4364H,IN,Agri,Mumbai,2024-06-25,18508603,2027-06-02
C1183,Shri Shrimati Urmila Singh,Individual,EELPS3811O,IN,IT Services,Hyderabad,2024-11-18,6441467,2027-07-03
C1703,Satpura Enterprises Ltd,Corporate,BCICS6884K,IN,Financial Services,Hyderabad,2021-09-12,7821881,2023-03-27
C1474,Gaurav Joshi,Individual,LUBPJ3545Y,IN,Gems & Jewellery,Hyderabad,2020-02-26,8261776,2022-10-14
C2742,Satpura Industries LLP,Corporate,HPXCS7834C,IN,Infrastructure,Mumbai,2025-04-26,5492899,2027-06-30
C2766,Vikram Chatterjee,Individual,WNNPC4046D,IN,Import/Export,Delhi,2019-02-20,1394639,2019-11-29
C2428,Nisha Malhotra,Individual,MWSPM6354K,IN,Commodities,Kolkata,2021-09-28,2817937,2023-06-23
C1745,Vindhya Textiles Pvt Ltd,Corporate,OSBCV6239S,IN,Agri,Kolkata,2025-01-21,1135366,2027-05-26
C2069,Meera Bhatt,Individual,JNRPB2982S,IN,Commodities,Pune,2025-04-05,4420518,2026-12-20
C2591,Nilgiri Industries Pvt Ltd,Corporate,,IN,Commodities,Pune,2024-07-22,307022,2026-08-12
C2359,Kavya Deshmukh,Individual,WPHPD7126Q,IN,IT Services,Ahmedabad,2020-12-29,5181441,2021-08-03
C1207,Muhandis Joshi,Individual,BBCPJ6651M,IN,Infrastructure,Hyderabad,2020-10-18,624898,2021-06-18
C2335,Gaurav Bhatt,Individual,,IN,IT Services,Kolkata,2022-04-30,1618740,2024-12-20
C2210,Chandra Logistics LLP,Corporate,WXGCC3129L,IN,NBFC,Kolkata,2020-03-06,5915847,2023-01-03
C1969,Sundara Ventures India Pvt Ltd,Corporate,TFTCS4438W,IN,Real Estate,Kolkata,2021-02-13,976757,2024-01-09
C1730,Satpura Ventures Ltd,Corporate,RDNCS4598E,IN,Financial Services,Bengaluru,2024-10-15,470784,2027-10-16
